UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_TRADE_TIMESTAMP,LAST_TRADE_TIMESTAMP,FIRST_TRADE_PRICE,HIGH_TRADE_PRICE,HIGH_TRADE_TIMESTAMP,LOW_TRADE_PRICE,LOW_TRADE_TIMESTAMP,LAST_TRADE_PRICE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,TOTAL_TRADES_UNKNOWN,NUMBER_OF_CONTRACTS,VOLUME,QUOTE_VOLUME,VOLUME_BUY,QUOTE_VOLUME_BUY,VOLUME_SELL,QUOTE_VOLUME_SELL,VOLUME_UNKNOWN,QUOTE_VOLUME_UNKNOWN
HOUR,2024-11-03 03:00:00,207,binance,BTCUSDT,68200.1,68445.2,68001.1,68367.5,1730602800,1730606399,68200.0,68445.2,1730603638,68001.1,1730603065,68367.5,149841,79439,70402,0,8588479,8588.479,586531658.0579,4436.621,303010703.2651,4151.858,283520954.7928,0,0
HOUR,2024-11-03 04:00:00,207,binance,BTCUSDT,68367.5,68690.0,68287.6,68580.4,1730606400,1730609999,68367.6,68690.0,1730608773,68287.6,1730606546,68580.4,101289,51027,50262,0,7588370,7588.37,519964586.9312,3854.808,264132538.1409,3733.562,255832048.7903,0,0
HOUR,2024-11-03 05:00:00,207,binance,BTCUSDT,68580.4,68687.1,68412.1,68424.9,1730610000,1730613599,68580.3,68687.1,1730610368,68412.1,1730612362,68424.9,81233,38315,42918,0,4846532,4846.532,332154110.0389,2049.99,140507573.5046,2796.542,191646536.5343,0,0
HOUR,2024-11-03 06:00:00,207,binance,BTCUSDT,68424.9,68772.8,68375.7,68568.4,1730613600,1730617199,68425.0,68772.8,1730616523,68375.7,1730614277,68568.4,75033,40962,34071,0,4581429,4581.429,314177616.5176,2347.229,160962171.3674,2234.2,153215445.1502,0,0
HOUR,2024-11-03 07:00:00,207,binance,BTCUSDT,68568.4,68698.0,68370.2,68395.6,1730617200,1730620799,68568.4,68698.0,1730617997,68370.2,1730620624,68395.6,61317,29639,31678,0,3586479,3586.479,245657579.3287,1638.667,112256556.5317,1947.812,133401022.797,0,0
HOUR,2024-11-03 08:00:00,207,binance,BTCUSDT,68395.6,68605.5,68286.0,68466.3,1730620803,1730624399,68395.5,68605.5,1730623662,68286.0,1730621544,68466.3,82625,43474,39151,0,5060090,5060.09,346201560.6603,2666.85,182482121.3825,2393.24,163719439.2778,0,0
HOUR,2024-11-03 09:00:00,207,binance,BTCUSDT,68466.3,68522.9,68183.8,68233.6,1730624400,1730627999,68466.3,68522.9,1730625341,68183.8,1730627679,68233.6,71855,32842,39013,0,5101144,5101.144,348463375.9735,2158.163,147433829.1954,2942.981,201029546.7781,0,0
HOUR,2024-11-03 10:00:00,207,binance,BTCUSDT,68233.6,68563.0,68232.3,68432.1,1730628000,1730631599,68233.6,68563.0,1730630775,68232.3,1730628015,68432.1,69890,38588,31302,0,4343104,4343.104,297233326.7763,2507.978,171618018.2055,1835.126,125615308.5708,0,0
HOUR,2024-11-03 11:00:00,207,binance,BTCUSDT,68432.1,68575.8,68305.6,68345.4,1730631600,1730635199,68432.0,68575.8,1730632701,68305.6,1730634849,68345.4,61807,30832,30975,0,3243318,3243.318,221949677.6281,1600.805,109576910.9324,1642.513,112372766.6957,0,0
HOUR,2024-11-03 12:00:00,207,binance,BTCUSDT,68345.4,68549.7,68267.6,68469.3,1730635201,1730638799,68345.4,68549.7,1730638217,68267.6,1730636399,68469.3,67362,36246,31116,0,3157370,3157.37,216043427.8219,1703.744,116585777.5855,1453.626,99457650.2364,0,0
HOUR,2024-11-03 13:00:00,207,binance,BTCUSDT,68469.3,68494.8,67952.1,68034.9,1730638800,1730642399,68469.2,68494.8,1730638964,67952.1,1730642105,68034.9,145199,67613,77586,0,10609479,10609.479,723300495.2328,4615.441,314672715.2512,5994.038,408627779.9816,0,0
HOUR,2024-11-03 14:00:00,207,binance,BTCUSDT,68034.9,68180.0,67551.2,67768.0,1730642400,1730645999,68034.9,68180.0,1730643076,67551.2,1730645133,67768.0,300817,152891,147926,0,24400793,24400.793,1655222474.4306,11539.214,782821283.0972,12861.579,872401191.3334,0,0
HOUR,2024-11-03 15:00:00,207,binance,BTCUSDT,67768.0,68227.9,67446.6,68076.0,1730646000,1730649599,67768.4,68227.9,1730649274,67446.6,1730648333,68076.0,265188,143497,121691,0,19309714,19309.714,1308930596.3477,10248.403,694846455.565,9061.311,614084140.7827,0,0
HOUR,2024-11-03 16:00:00,207,binance,BTCUSDT,68076.0,68560.0,68042.1,68131.1,1730649600,1730653199,68075.6,68560.0,1730650272,68042.1,1730649754,68131.1,221396,107802,113594,0,17875722,17875.722,1220941656.651,8730.832,596383234.818,9144.89,624558421.833,0,0
HOUR,2024-11-03 17:00:00,207,binance,BTCUSDT,68131.1,68462.3,68112.5,68340.9,1730653200,1730656799,68131.1,68462.3,1730655523,68112.5,1730653214,68340.9,99494,51642,47852,0,5814572,5814.572,397383621.0246,3041.566,207862689.7874,2773.006,189520931.2372,0,0
HOUR,2024-11-03 18:00:00,207,binance,BTCUSDT,68340.9,68429.9,67660.0,67991.7,1730656800,1730660399,68340.9,68429.9,1730657321,67660.0,1730659631,67991.7,145685,69461,76224,0,10220279,10220.279,694941150.6595,4791.204,325778868.5733,5429.075,369162282.0862,0,0
HOUR,2024-11-03 19:00:00,207,binance,BTCUSDT,67991.7,68691.4,67976.3,68670.0,1730660400,1730663999,67991.6,68691.4,1730662820,67976.3,1730660403,68670.0,142851,80379,62472,0,9235984,9235.984,632136221.7887,5336.832,365320022.5682,3899.152,266816199.2205,0,0
HOUR,2024-11-03 20:00:00,207,binance,BTCUSDT,68670.0,68970.0,68483.1,68951.9,1730664001,1730667599,68670.0,68970.0,1730667575,68483.1,1730664991,68951.9,123895,66660,57235,0,7351225,7351.225,505506876.8059,4260.313,293038422.3338,3090.912,212468454.4721,0,0
HOUR,2024-11-03 21:00:00,207,binance,BTCUSDT,68951.9,69348.0,68943.7,69139.8,1730667600,1730671199,68951.9,69348.0,1730669482,68943.7,1730667620,69139.8,157315,82811,74504,0,11419894,11419.894,789672324.2222,6315.111,436700010.7781,5104.783,352972313.4441,0,0
HOUR,2024-11-03 22:00:00,207,binance,BTCUSDT,69139.8,69295.8,68768.1,68863.9,1730671200,1730674799,69139.8,69295.8,1730671758,68768.1,1730673846,68863.9,93898,43051,50847,0,5812962,5812.962,401171757.4921,2433.293,167936123.7723,3379.669,233235633.7198,0,0
HOUR,2024-11-03 23:00:00,207,binance,BTCUSDT,68863.9,68904.6,68501.2,68762.5,1730674800,1730678399,68864.0,68904.6,1730674812,68501.2,1730674969,68762.5,155464,76595,78869,0,9246967,9246.967,635394376.2746,4638.623,318749549.7764,4608.344,316644826.4982,0,0
HOUR,2024-11-04 00:00:00,207,binance,BTCUSDT,68762.5,68762.5,68220.0,68708.8,1730678400,1730681999,68762.5,68762.5,1730678404,68220.0,1730680716,68708.8,140687,68833,71854,0,8146899,8146.899,558042012.6231,3776.011,258695038.7659,4370.888,299346973.8572,0,0
HOUR,2024-11-04 01:00:00,207,binance,BTCUSDT,68708.8,69020.0,68553.0,68962.1,1730682000,1730685599,68708.8,69020.0,1730683428,68553.0,1730682361,68962.1,152962,81850,71112,0,8267892,8267.892,568993970.0512,4447.385,306120705.4946,3820.507,262873264.5566,0,0
HOUR,2024-11-04 02:00:00,207,binance,BTCUSDT,68962.1,69331.3,68864.5,69288.6,1730685600,1730689199,68962.2,69331.3,1730688671,68864.5,1730686516,69288.6,125339,67697,57642,0,7458432,7458.432,515491426.6967,4286.413,296288497.6909,3172.019,219202929.0058,0,0
HOUR,2024-11-04 03:00:00,207,binance,BTCUSDT,69288.6,69495.3,68980.0,69034.0,1730689200,1730692799,69288.7,69495.3,1730689339,68980.0,1730692705,69034.0,116999,53495,63504,0,7797477,7797.477,539853105.4196,3808.858,263777262.3365,3988.619,276075843.0831,0,0
HOUR,2024-11-04 04:00:00,207,binance,BTCUSDT,69034.0,69397.2,69033.9,69143.4,1730692800,1730696399,69034.0,69397.2,1730694676,69033.9,1730692803,69143.4,71771,37636,34135,0,4282982,4282.982,296336835.4886,2420.134,167459784.9821,1862.848,128877050.5065,0,0
HOUR,2024-11-04 05:00:00,207,binance,BTCUSDT,69143.4,69174.0,68713.4,68811.4,1730696400,1730699999,69143.4,69174.0,1730697398,68713.4,1730699295,68811.4,90773,39549,51224,0,6158417,6158.417,424477582.8552,2404.982,165778156.3265,3753.435,258699426.5287,0,0
HOUR,2024-11-04 06:00:00,207,binance,BTCUSDT,68811.4,69159.3,68808.1,69115.6,1730700000,1730703599,68811.4,69159.3,1730703181,68808.1,1730700024,69115.6,75211,41994,33217,0,4720305,4720.305,325728134.5114,2497.933,172365881.8625,2222.372,153362252.6489,0,0
HOUR,2024-11-04 07:00:00,207,binance,BTCUSDT,69115.6,69166.0,68600.9,68601.0,1730703600,1730707199,69115.5,69166.0,1730703996,68600.9,1730707199,68601.0,100365,42850,57515,0,6061027,6061.027,417087304.3357,2474.531,170279890.9669,3586.496,246807413.3688,0,0
HOUR,2024-11-04 08:00:00,207,binance,BTCUSDT,68601.0,68748.0,68456.3,68686.5,1730707200,1730710799,68601.0,68748.0,1730707552,68456.3,1730710206,68686.5,130107,68011,62096,0,7636329,7636.329,523710897.3082,3737.742,256377603.0387,3898.587,267333294.2695,0,0
HOUR,2024-11-04 09:00:00,207,binance,BTCUSDT,68686.5,68913.0,68459.8,68628.1,1730710800,1730714399,68686.5,68913.0,1730711879,68459.8,1730712951,68628.1,119201,55821,63380,0,7157674,7157.674,491665253.071,3263.723,224207146.5682,3893.951,267458106.5028,0,0
HOUR,2024-11-04 10:00:00,207,binance,BTCUSDT,68628.1,68903.0,68587.4,68817.0,1730714400,1730717999,68628.0,68903.0,1730715663,68587.4,1730714511,68817.0,108994,57409,51585,0,5466849,5466.849,376141143.6774,2665.041,183375167.6721,2801.808,192765976.0053,0,0
HOUR,2024-11-04 11:00:00,207,binance,BTCUSDT,68817.0,69029.8,68683.7,68778.0,1730718000,1730721599,68816.9,69029.8,1730719108,68683.7,1730718424,68778.0,99480,50830,48650,0,5035891,5035.891,346709738.3835,2335.091,160793511.4327,2700.8,185916226.9508,0,0
HOUR,2024-11-04 12:00:00,207,binance,BTCUSDT,68778.0,69000.2,68717.7,68958.0,1730721600,1730725199,68778.1,69000.2,1730723127,68717.7,1730721935,68958.0,90379,45700,44679,0,4569362,4569.362,314838277.9751,2361.972,162758893.5,2207.39,152079384.4751,0,0
HOUR,2024-11-04 13:00:00,207,binance,BTCUSDT,68958.0,69243.8,68628.0,68649.8,1730725200,1730728799,68958.0,69243.8,1730726579,68628.0,1730728695,68649.8,164761,77982,86779,0,11280135,11280.135,778250167.5512,5169.749,356793506.4721,6110.386,421456661.0791,0,0
HOUR,2024-11-04 14:00:00,207,binance,BTCUSDT,68649.8,68707.3,68173.3,68390.0,1730728800,1730732399,68649.9,68707.3,1730729855,68173.3,1730732203,68390.0,273250,136376,136874,0,17977612,17977.612,1230055506.9626,8767.16,599905631.2573,9210.452,630149875.7053,0,0
HOUR,2024-11-04 15:00:00,207,binance,BTCUSDT,68390.0,68735.2,68209.1,68614.7,1730732400,1730735999,68389.9,68735.2,1730735654,68209.1,1730733306,68614.7,211541,108667,102874,0,13177861,13177.861,901725555.2907,6704.951,458828958.3284,6472.91,442896596.9623,0,0
HOUR,2024-11-04 16:00:00,207,binance,BTCUSDT,68614.7,68808.6,67602.0,67736.9,1730736003,1730739599,68614.8,68808.6,1730736709,67602.0,1730739533,67736.9,290076,133242,156834,0,22538241,22538.241,1534842704.6126,10189.344,694012053.3095,12348.897,840830651.3031,0,0
HOUR,2024-11-04 17:00:00,207,binance,BTCUSDT,67736.9,67921.9,67205.0,67813.1,1730739600,1730743199,67736.8,67921.9,1730741733,67205.0,1730740803,67813.1,303514,158389,145125,0,24360110,24360.11,1647155721.7326,12292.137,831220068.4656,12067.973,815935653.267,0,0
HOUR,2024-11-04 18:00:00,207,binance,BTCUSDT,67813.1,68067.2,67520.0,67637.6,1730743200,1730746799,67813.1,68067.2,1730744748,67520.0,1730743439,67637.6,161740,82516,79224,0,11662655,11662.655,790128512.6989,5921.876,401331888.5106,5740.779,388796624.1883,0,0
HOUR,2024-11-04 19:00:00,207,binance,BTCUSDT,67637.6,68077.8,67624.9,67845.7,1730746800,1730750399,67637.6,68077.8,1730747627,67624.9,1730746817,67845.7,122665,68265,54400,0,8216589,8216.589,557939548.3024,4770.157,323936991.6011,3446.432,234002556.7013,0,0
HOUR,2024-11-04 20:00:00,207,binance,BTCUSDT,67845.7,67845.7,67309.2,67341.1,1730750400,1730753999,67845.6,67845.7,1730750401,67309.2,1730753978,67341.1,128160,59005,69155,0,8528869,8528.869,576081890.2366,4068.991,274851084.3123,4459.878,301230805.9243,0,0
HOUR,2024-11-04 21:00:00,207,binance,BTCUSDT,67341.1,67620.5,66810.0,67097.0,1730754000,1730757599,67341.1,67620.5,1730755246,66810.0,1730757233,67097.0,305680,145127,160553,0,23373152,23373.152,1569371653.7521,10771.599,723467066.4014,12601.553,845904587.3507,0,0
HOUR,2024-11-04 22:00:00,207,binance,BTCUSDT,67097.0,68093.0,67037.0,67906.0,1730757600,1730761199,67097.1,68093.0,1730761073,67037.0,1730757613,67906.0,171292,94334,76958,0,12425639,12425.639,840320199.4517,7067.115,477899261.6388,5358.524,362420937.8129,0,0
HOUR,2024-11-04 23:00:00,207,binance,BTCUSDT,67906.0,68017.7,67614.0,67834.3,1730761200,1730764799,67906.0,68017.7,1730761315,67614.0,1730763941,67834.3,123532,60090,63442,0,8137307,8137.307,551896359.4407,4123.972,279708543.3617,4013.335,272187816.079,0,0
HOUR,2024-11-05 00:00:00,207,binance,BTCUSDT,67834.3,68168.6,67777.7,68009.5,1730764803,1730768399,67834.4,68168.6,1730767923,67777.7,1730764900,68009.5,121973,64250,57723,0,7905241,7905.241,537589206.0573,3945.922,268368988.7935,3959.319,269220217.2638,0,0
HOUR,2024-11-05 01:00:00,207,binance,BTCUSDT,68009.5,68076.9,67454.2,67983.3,1730768400,1730771999,68009.5,68076.9,1730768595,67454.2,1730770500,67983.3,151560,72770,78790,0,9331100,9331.1,632500128.864,4544.806,308115797.0984,4786.294,324384331.7656,0,0
HOUR,2024-11-05 02:00:00,207,binance,BTCUSDT,67983.3,68056.7,67806.0,67861.5,1730772000,1730775599,67983.4,68056.7,1730772426,67806.0,1730775455,67861.5,76759,35245,41514,0,3783648,3783.648,257053194.4583,1600.281,108736081.8353,2183.367,148317112.623,0,0
HOUR,2024-11-05 03:00:00,207,binance,BTCUSDT,67861.5,68264.3,67858.4,68226.3,1730775600,1730779199,67861.8,68264.3,1730779189,67858.4,1730775618,68226.3,80227,46229,33998,0,5145833,5145.833,350326108.9387,3230.206,219951113.2998,1915.627,130374995.6389,0,0
HOUR,2024-11-05 04:00:00,207,binance,BTCUSDT,68226.3,68492.1,68200.0,68304.3,1730779200,1730782799,68226.2,68492.1,1730781978,68200.0,1730779627,68304.3,102441,53458,48983,0,7063438,7063.438,482756950.255,3684.263,251796109.4671,3379.175,230960840.7879,0,0
HOUR,2024-11-05 05:00:00,207,binance,BTCUSDT,68304.3,68785.2,68280.0,68727.1,1730782800,1730786399,68304.3,68785.2,1730785947,68280.0,1730783097,68727.1,98329,55295,43034,0,6535926,6535.926,447947449.8021,3940.798,270143490.5659,2595.128,177803959.2362,0,0
HOUR,2024-11-05 06:00:00,207,binance,BTCUSDT,68727.1,68788.0,68555.5,68753.6,1730786400,1730789999,68727.1,68788.0,1730789938,68555.5,1730787921,68753.6,80637,39044,41593,0,4094066,4094.066,281155529.906,2018.211,138621262.9244,2075.855,142534266.9816,0,0
HOUR,2024-11-05 07:00:00,207,binance,BTCUSDT,68753.6,68967.0,68550.0,68876.0,1730790000,1730793599,68753.7,68967.0,1730792775,68550.0,1730791588,68876.0,112713,56099,56614,0,6858474,6858.474,471759811.2353,3678.546,253079792.5716,3179.928,218680018.6637,0,0
HOUR,2024-11-05 08:00:00,207,binance,BTCUSDT,68876.0,69040.0,68760.8,69018.6,1730793600,1730797199,68875.9,69040.0,1730797100,68760.8,1730796306,69018.6,100143,50384,49759,0,6218832,6218.832,428456690.4663,3178.671,219041766.9631,3040.161,209414923.5032,0,0
HOUR,2024-11-05 09:00:00,207,binance,BTCUSDT,69018.6,69100.0,68707.0,68750.1,1730797200,1730800799,69018.6,69100.0,1730797222,68707.0,1730800319,68750.1,115244,49040,66204,0,8299577,8299.577,571700481.6417,3697.726,254708167.9601,4601.851,316992313.6816,0,0
HOUR,2024-11-05 10:00:00,207,binance,BTCUSDT,68750.1,68828.6,68588.2,68752.0,1730800800,1730804399,68750.1,68828.6,1730802658,68588.2,1730801911,68752.0,80749,38046,42703,0,4967505,4967.505,341258390.5184,2441.947,167773531.8075,2525.558,173484858.7109,0,0
HOUR,2024-11-05 11:00:00,207,binance,BTCUSDT,68752.0,68947.6,68740.1,68788.4,1730804400,1730807999,68751.9,68947.6,1730806902,68740.1,1730804625,68788.4,75428,37980,37448,0,4551684,4551.684,313317827.3516,2189.765,150739444.8075,2361.919,162578382.5441,0,0
HOUR,2024-11-05 12:00:00,207,binance,BTCUSDT,68788.4,68928.9,68642.1,68842.6,1730808000,1730811599,68788.5,68928.9,1730810614,68642.1,1730809354,68842.6,78494,37974,40520,0,4430609,4430.609,304807240.0652,2130.277,146565688.0107,2300.332,158241552.0545,0,0
HOUR,2024-11-05 13:00:00,207,binance,BTCUSDT,68842.6,68946.0,68650.0,68800.1,1730811600,1730815199,68842.5,68946.0,1730814729,68650.0,1730812897,68800.1,85797,42027,43770,0,5189522,5189.522,356919223.7562,2811.087,193358690.0299,2378.435,163560533.7263,0,0
HOUR,2024-11-05 14:00:00,207,binance,BTCUSDT,68800.1,70300.0,68746.0,69947.5,1730815200,1730818799,68800.1,70300.0,1730818318,68746.0,1730815456,69947.5,535893,278412,257481,0,45116764,45116.764,3144586867.2874,23857.312,1662060991.9921,21259.452,1482525875.2953,0,0
HOUR,2024-11-05 15:00:00,207,binance,BTCUSDT,69947.5,70049.7,69180.0,69615.3,1730818800,1730822399,69947.4,70049.7,1730818869,69180.0,1730820833,69615.3,411302,197528,213774,0,30398719,30398.719,2115814453.5013,13989.203,973858240.0889,16409.516,1141956213.4124,0,0
HOUR,2024-11-05 16:00:00,207,binance,BTCUSDT,69615.3,70537.4,69501.0,70165.6,1730822400,1730825999,69615.2,70537.4,1730824502,69501.0,1730822503,70165.6,328593,167138,161455,0,25752773,25752.773,1804189051.9176,13486.339,944845252.6449,12266.434,859343799.2727,0,0
HOUR,2024-11-05 17:00:00,207,binance,BTCUSDT,70165.6,70442.0,69853.2,69922.0,1730826000,1730829599,70165.5,70442.0,1730826949,69853.2,1730828829,69922.0,202279,96176,106103,0,13794582,13794.582,967539032.6419,6552.155,459647785.1145,7242.427,507891247.5274,0,0
HOUR,2024-11-05 18:00:00,207,binance,BTCUSDT,69922.0,70236.4,69707.1,70200.9,1730829600,1730833199,69921.9,70236.4,1730833026,69707.1,1730830558,70200.9,151778,79055,72723,0,9993052,9993.052,699190142.7978,5472.471,382961635.7597,4520.581,316228507.0381,0,0
HOUR,2024-11-05 19:00:00,207,binance,BTCUSDT,70200.9,70243.1,68650.0,68955.9,1730833200,1730836799,70200.9,70243.1,1730833225,68650.0,1730836676,68955.9,290052,124392,165660,0,22592691,22592.691,1568204056.7165,9300.118,645501723.3126,13292.573,922702333.4039,0,0
HOUR,2024-11-05 20:00:00,207,binance,BTCUSDT,68955.9,69626.4,68786.4,69415.6,1730836800,1730840399,68955.9,69626.4,1730838876,68786.4,1730836831,69415.6,239213,120070,119143,0,16787722,16787.722,1163637072.396,8896.289,616665649.5758,7891.433,546971422.8202,0,0
HOUR,2024-11-05 21:00:00,207,binance,BTCUSDT,69415.6,69591.5,69052.0,69145.5,1730840400,1730843999,69415.7,69591.5,1730842391,69052.0,1730843951,69145.5,106399,49300,57099,0,6236498,6236.498,432502426.347,3060.775,212296536.7847,3175.723,220205889.5623,0,0
HOUR,2024-11-05 22:00:00,207,binance,BTCUSDT,69145.5,69587.2,68856.6,69565.5,1730844000,1730847599,69145.4,69587.2,1730847507,68856.6,1730845170,69565.5,134686,72472,62214,0,8973066,8973.066,620846049.2656,4816.604,333401282.9283,4156.462,287444766.3373,0,0
HOUR,2024-11-05 23:00:00,207,binance,BTCUSDT,69565.5,69875.1,69256.3,69353.1,1730847600,1730851199,69565.4,69875.1,1730849465,69256.3,1730850674,69353.1,152476,74824,77652,0,8683665,8683.665,604014309.3016,4280.419,297814272.4555,4403.246,306200036.8461,0,0
HOUR,2024-11-06 00:00:00,207,binance,BTCUSDT,69353.1,71430.0,69272.7,71058.6,1730851200,1730854799,69353.1,71430.0,1730854176,69272.7,1730851354,71058.6,548986,288525,260461,0,41505209,41505.209,2931928087.8848,22050.005,1557109669.6564,19455.204,1374818418.2284,0,0
HOUR,2024-11-06 01:00:00,207,binance,BTCUSDT,71058.6,71385.2,70570.2,71089.5,1730854800,1730858399,71058.6,71385.2,1730854875,70570.2,1730855874,71089.5,445083,214361,230722,0,31013648,31013.648,2202440261.6124,14811.086,1051833612.7003,16202.562,1150606648.9121,0,0
HOUR,2024-11-06 02:00:00,207,binance,BTCUSDT,71089.5,73344.0,70903.4,73078.9,1730858400,1730861999,71089.5,73344.0,1730861931,70903.4,1730858797,73078.9,666945,353746,313199,0,54638414,54638.414,3952305163.6189,31649.656,2288450715.8518,22988.758,1663854447.7671,0,0
HOUR,2024-11-06 03:00:00,207,binance,BTCUSDT,73078.9,75656.1,73052.4,74367.1,1730862000,1730865599,73079.0,75656.1,1730862487,73052.4,1730862101,74367.1,1190799,614108,576691,0,93004724,93004.724,6900601497.1729,50398.421,3740188420.1595,42606.303,3160413077.0134,0,0
HOUR,2024-11-06 04:00:00,207,binance,BTCUSDT,74367.1,74990.0,73914.6,74276.3,1730865600,1730869199,74367.1,74990.0,1730867677,73914.6,1730865946,74276.3,502993,243975,259018,0,37057577,37057.577,2763252782.2597,17854.478,1331815005.2579,19203.099,1431437777.0018,0,0
HOUR,2024-11-06 05:00:00,207,binance,BTCUSDT,74276.3,74878.6,73649.0,74781.4,1730869200,1730872799,74276.3,74878.6,1730872575,73649.0,1730869359,74781.4,403814,203166,200648,0,30339476,30339.476,2252411943.9824,14742.128,1094694776.3024,15597.348,1157717167.68,0,0
HOUR,2024-11-06 06:00:00,207,binance,BTCUSDT,74781.4,75486.4,74219.6,74288.1,1730872800,1730876399,74781.5,75486.4,1730874239,74219.6,1730876038,74288.1,572613,282586,290027,0,45699223,45699.223,3422478870.495,23133.556,1733208570.5435,22565.667,1689270299.9515,0,0
HOUR,2024-11-06 07:00:00,207,binance,BTCUSDT,74288.1,74687.5,73112.0,73435.9,1730876400,1730879999,74288.1,74687.5,1730877068,73112.0,1730878970,73435.9,520466,251589,268877,0,37644688,37644.688,2783206724.6498,17280.516,1277827172.4547,20364.172,1505379552.1951,0,0
HOUR,2024-11-06 08:00:00,207,binance,BTCUSDT,73435.9,73606.0,72721.5,73482.5,1730880000,1730883599,73435.8,73606.0,1730880036,72721.5,1730880283,73482.5,491275,248771,242504,0,32297549,32297.549,2362202069.5092,15849.781,1159520669.5916,16447.768,1202681399.9176,0,0
HOUR,2024-11-06 09:00:00,207,binance,BTCUSDT,73482.5,74130.9,73480.0,73800.0,1730883600,1730887199,73482.4,74130.9,1730885884,73480.0,1730883621,73800.0,269819,136412,133407,0,16300029,16300.029,1203321322.3297,8474.681,625739283.313,7825.348,577582039.0167,0,0
HOUR,2024-11-06 10:00:00,207,binance,BTCUSDT,73800.0,73977.8,73289.1,73859.9,1730887200,1730890799,73800.1,73977.8,1730889748,73289.1,1730887629,73859.9,200019,97108,102911,0,14979461,14979.461,1103340166.3515,7662.435,564490347.8001,7317.026,538849818.5514,0,0
HOUR,2024-11-06 11:00:00,207,binance,BTCUSDT,73859.9,74488.1,73675.9,74291.6,1730890800,1730894399,73859.9,74488.1,1730892688,73675.9,1730891216,74291.6,237971,118354,119617,0,16704646,16704.646,1239134801.5226,8608.355,638554852.2773,8096.291,600579949.2453,0,0
HOUR,2024-11-06 12:00:00,207,binance,BTCUSDT,74291.6,74801.1,74170.1,74187.9,1730894400,1730897999,74291.7,74801.1,1730894982,74170.1,1730897994,74187.9,249245,117677,131568,0,16432349,16432.349,1223799280.8294,8044.56,599239023.1748,8387.789,624560257.6546,0,0
HOUR,2024-11-06 13:00:00,207,binance,BTCUSDT,74187.9,74290.4,73600.0,74000.0,1730898000,1730901599,74188.0,74290.4,1730898107,73600.0,1730899285,74000.0,260182,123401,136781,0,17384058,17384.058,1285603111.6763,8026.982,593643898.263,9357.076,691959213.4133,0,0
HOUR,2024-11-06 14:00:00,207,binance,BTCUSDT,74000.0,74739.5,73500.0,73654.0,1730901600,1730905199,74000.1,74739.5,1730904018,73500.0,1730905095,73654.0,491215,232815,258400,0,36333192,36333.192,2691960755.9285,17255.111,1278508526.0769,19078.081,1413452229.8516,0,0
HOUR,2024-11-06 15:00:00,207,binance,BTCUSDT,73654.0,74514.0,73519.0,74289.6,1730905200,1730908799,73655.3,74514.0,1730906307,73519.0,1730905245,74289.6,418240,206903,211337,0,27954779,27954.779,2073156616.5473,14168.335,1050803897.3465,13786.444,1022352719.2008,0,0
HOUR,2024-11-06 16:00:00,207,binance,BTCUSDT,74289.6,74589.0,74134.5,74334.7,1730908800,1730912399,74289.7,74589.0,1730909731,74134.5,1730911999,74334.7,217047,104278,112769,0,14414373,14414.373,1071368550.6333,7265.385,540044757.7541,7148.988,531323792.8792,0,0
HOUR,2024-11-06 17:00:00,207,binance,BTCUSDT,74334.7,74677.5,74150.4,74457.9,1730912400,1730915999,74334.4,74677.5,1730913919,74150.4,1730912566,74457.9,188505,92943,95562,0,12827809,12827.809,955630948.3824,6530.365,486526192.2189,6297.444,469104756.1635,0,0
HOUR,2024-11-06 18:00:00,207,binance,BTCUSDT,74457.9,75250.0,74406.5,75237.5,1730916000,1730919599,74457.9,75250.0,1730919485,74406.5,1730916012,75237.5,250655,135638,115017,0,18774228,18774.228,1406553379.9342,10835.714,811861326.05,7938.514,594692053.8842,0,0
HOUR,2024-11-06 19:00:00,207,binance,BTCUSDT,75237.5,75896.5,75046.1,75817.9,1730919600,1730923199,75237.4,75896.5,1730923101,75046.1,1730921698,75817.9,349462,180105,169357,0,26174587,26174.587,1975026133.4377,13725.979,1036163473.9413,12448.608,938862659.4964,0,0
HOUR,2024-11-06 20:00:00,207,binance,BTCUSDT,75817.9,76420.0,75500.0,76104.6,1730923200,1730926799,75817.9,76420.0,1730926592,75500.0,1730925597,76104.6,387911,191289,196622,0,28174212,28174.212,2138327152.723,14059.785,1067428829.2252,14114.427,1070898323.4978,0,0
HOUR,2024-11-06 21:00:00,207,binance,BTCUSDT,76104.6,76174.5,75647.2,75886.0,1730926800,1730930399,76104.6,76174.5,1730926962,75647.2,1730929335,75886.0,207660,95335,112325,0,12804083,12804.083,971789489.9598,5629.16,427166474.0113,7174.923,544623015.9485,0,0
HOUR,2024-11-06 22:00:00,207,binance,BTCUSDT,75886.0,76031.0,75526.6,75635.8,1730930400,1730933999,75886.1,76031.0,1730930520,75526.6,1730932608,75635.8,144086,68712,75374,0,8213810,8213.81,622262278.3196,4025.404,304964163.8238,4188.406,317298114.4958,0,0
HOUR,2024-11-06 23:00:00,207,binance,BTCUSDT,75635.8,75836.7,75552.5,75579.9,1730934000,1730937599,75635.8,75836.7,1730935748,75552.5,1730936797,75579.9,110888,51113,59775,0,6222279,6222.279,470666392.8479,3274.352,247680110.0598,2947.927,222986282.7881,0,0
